product_id,realm,tag,score,basis,rationale,generated_at
philips-air-ac1715-10-br,LIFECYCLE,Current,10,RULE_DERIVED,Directly observed current_status field: CURRENT.,2026-08-27
philips-air-ac1715-10-br,USER_JOB,Keep indoor air cleaner,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Air / Climate Care' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-air-ac1715-10-br,USER_JOB,Respond to pollution episodes,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Air / Climate Care' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-air-ac1715-10-br,NEED,health-related reassurance,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Air / Climate Care' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-air-ac1715-10-br,NEED,comfort,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Air / Climate Care' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-af-na110-00,SPACE,Kitchen,10,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Airfryer' category (rule-based estimate per world, not measured per-household).",2026-08-27
philips-af-na110-00,SPACE,Living,2,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Airfryer' category (rule-based estimate per world, not measured per-household).",2026-08-27
philips-af-na110-00,MEDIUM,Food,10,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
philips-af-na110-00,MEDIUM,Digital Information,2,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
philips-af-na110-00,CAPABILITY,Food Preparation,10,ESTIMATED_JUDGMENT,Category-definitional primary function.,2026-08-27
philips-af-na110-00,INTELLIGENCE,Unclassified,3,ESTIMATED_JUDGMENT,No spec data available for this SKU or its family to classify from.,2026-08-27
philips-af-na110-00,MAINTENANCE,Ownership touch/maintenance burden,4,ESTIMATED_JUDGMENT,Category baseline 4/10.,2026-08-27
philips-af-na110-00,LIFECYCLE,Current,10,RULE_DERIVED,Directly observed current_status field: CURRENT.,2026-08-27
philips-af-na110-00,USER_JOB,Cook meals faster,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Airfryer' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-af-na110-00,USER_JOB,Reduce oil/fat in cooking,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Airfryer' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-af-na110-00,NEED,health-conscious eating,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Airfryer' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-af-na110-00,NEED,time saving,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Airfryer' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-af-na220-00,SPACE,Kitchen,10,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Airfryer' category (rule-based estimate per world, not measured per-household).",2026-08-27
philips-af-na220-00,SPACE,Living,2,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Airfryer' category (rule-based estimate per world, not measured per-household).",2026-08-27
philips-af-na220-00,MEDIUM,Food,10,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
philips-af-na220-00,MEDIUM,Digital Information,2,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
philips-af-na220-00,CAPABILITY,Food Preparation,10,ESTIMATED_JUDGMENT,Category-definitional primary function.,2026-08-27
philips-af-na220-00,INTELLIGENCE,Unclassified,3,ESTIMATED_JUDGMENT,No spec data available for this SKU or its family to classify from.,2026-08-27
philips-af-na220-00,MAINTENANCE,Ownership touch/maintenance burden,4,ESTIMATED_JUDGMENT,Category baseline 4/10.,2026-08-27
philips-af-na220-00,LIFECYCLE,Current,10,RULE_DERIVED,Directly observed current_status field: CURRENT.,2026-08-27
philips-af-na220-00,USER_JOB,Cook meals faster,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Airfryer' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-af-na220-00,USER_JOB,Reduce oil/fat in cooking,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Airfryer' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-af-na220-00,NEED,health-conscious eating,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Airfryer' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-af-na220-00,NEED,time saving,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Airfryer' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-af-na352-00,SPACE,Kitchen,10,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Airfryer' category (rule-based estimate per world, not measured per-household).",2026-08-27
philips-af-na352-00,SPACE,Living,2,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Airfryer' category (rule-based estimate per world, not measured per-household).",2026-08-27
philips-af-na352-00,MEDIUM,Food,10,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
philips-af-na352-00,MEDIUM,Digital Information,2,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
philips-af-na352-00,CAPABILITY,Food Preparation,10,ESTIMATED_JUDGMENT,Category-definitional primary function.,2026-08-27
philips-af-na352-00,INTELLIGENCE,Unclassified,3,ESTIMATED_JUDGMENT,No spec data available for this SKU or its family to classify from.,2026-08-27
philips-af-na352-00,MAINTENANCE,Ownership touch/maintenance burden,4,ESTIMATED_JUDGMENT,Category baseline 4/10.,2026-08-27
philips-af-na352-00,LIFECYCLE,Current,10,RULE_DERIVED,Directly observed current_status field: CURRENT.,2026-08-27
philips-af-na352-00,USER_JOB,Cook meals faster,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Airfryer' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-af-na352-00,USER_JOB,Reduce oil/fat in cooking,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Airfryer' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-af-na352-00,NEED,health-conscious eating,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Airfryer' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-af-na352-00,NEED,time saving,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Airfryer' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-af-na555-00,SPACE,Kitchen,10,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Airfryer' category (rule-based estimate per world, not measured per-household).",2026-08-27
philips-af-na555-00,SPACE,Living,2,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Airfryer' category (rule-based estimate per world, not measured per-household).",2026-08-27
philips-af-na555-00,MEDIUM,Food,10,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
philips-af-na555-00,MEDIUM,Digital Information,2,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
philips-af-na555-00,CAPABILITY,Food Preparation,10,ESTIMATED_JUDGMENT,Category-definitional primary function.,2026-08-27
philips-af-na555-00,INTELLIGENCE,Manual,3,RULE_DERIVED,No sensor/connectivity/adaptive spec observed on this SKU.,2026-08-27
philips-af-na555-00,MAINTENANCE,Ownership touch/maintenance burden,4,ESTIMATED_JUDGMENT,Category baseline 4/10.,2026-08-27
philips-af-na555-00,LIFECYCLE,Current,10,RULE_DERIVED,Directly observed current_status field: CURRENT.,2026-08-27
philips-af-na555-00,USER_JOB,Cook meals faster,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Airfryer' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-af-na555-00,USER_JOB,Reduce oil/fat in cooking,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Airfryer' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-af-na555-00,NEED,health-conscious eating,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Airfryer' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-af-na555-00,NEED,time saving,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Airfryer' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-af-hd9880-90,SPACE,Kitchen,10,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Airfryer' category (rule-based estimate per world, not measured per-household).",2026-08-27
philips-af-hd9880-90,SPACE,Living,2,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Airfryer' category (rule-based estimate per world, not measured per-household).",2026-08-27
philips-af-hd9880-90,MEDIUM,Food,10,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
philips-af-hd9880-90,MEDIUM,Digital Information,2,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
philips-af-hd9880-90,CAPABILITY,Food Preparation,10,ESTIMATED_JUDGMENT,Category-definitional primary function.,2026-08-27
philips-af-hd9880-90,CAPABILITY,Multi-Mode Cooking,6,RULE_DERIVED,"Observed spec field 'cooking_modes'='22 functions, 80+ auto-cook' (own SKU).",2026-08-27
philips-af-hd9880-90,INTELLIGENCE,Reactive/Connected,6,RULE_DERIVED,"Sensor, detection, navigation, or connectivity spec observed without routine-adaptation language.",2026-08-27
philips-af-hd9880-90,DIGITAL,Wi-Fi / App Connected,8,RULE_DERIVED,connectivity spec: 'WiFi + HomeID app',2026-08-27
philips-af-hd9880-90,DIGITAL,HomeID,7,RULE_DERIVED,Named in connectivity spec: 'WiFi + HomeID app',2026-08-27
philips-af-hd9880-90,MAINTENANCE,Ownership touch/maintenance burden,4,ESTIMATED_JUDGMENT,Category baseline 4/10.,2026-08-27
philips-af-hd9880-90,LIFECYCLE,Current,10,RULE_DERIVED,Directly observed current_status field: CURRENT.,2026-08-27
philips-af-hd9880-90,USER_JOB,Cook meals faster,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Airfryer' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-af-hd9880-90,USER_JOB,Reduce oil/fat in cooking,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Airfryer' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-af-hd9880-90,NEED,health-conscious eating,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Airfryer' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-af-hd9880-90,NEED,time saving,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Airfryer' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-ck-hd3095-87,SPACE,Kitchen,10,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Cooking (Multicooker, Steamer, Grill)' category (rule-based estimate per world, not measured per-household).",2026-08-27
philips-ck-hd3095-87,SPACE,Living,2,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Cooking (Multicooker, Steamer, Grill)' category (rule-based estimate per world, not measured per-household).",2026-08-27
philips-ck-hd3095-87,MEDIUM,Food,10,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
philips-ck-hd3095-87,MEDIUM,Digital Information,2,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
philips-ck-hd3095-87,CAPABILITY,Food Preparation,10,ESTIMATED_JUDGMENT,Category-definitional primary function.,2026-08-27
philips-ck-hd3095-87,CAPABILITY,Multi-Mode Cooking,6,RULE_DERIVED,Observed spec field 'cooking_modes'='10 preset programs' (own SKU).,2026-08-27
philips-ck-hd3095-87,INTELLIGENCE,Manual,3,RULE_DERIVED,No sensor/connectivity/adaptive spec observed on this SKU.,2026-08-27
philips-ck-hd3095-87,MAINTENANCE,Ownership touch/maintenance burden,4,ESTIMATED_JUDGMENT,Category baseline 4/10.,2026-08-27
philips-ck-hd3095-87,LIFECYCLE,Current,10,RULE_DERIVED,Directly observed current_status field: CURRENT.,2026-08-27
philips-ck-hd3095-87,USER_JOB,Cook meals faster,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Cooking (Multicooker, Steamer, Grill)' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-ck-hd3095-87,USER_JOB,Reduce oil/fat in cooking,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Cooking (Multicooker, Steamer, Grill)' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-ck-hd3095-87,NEED,health-conscious eating,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Cooking (Multicooker, Steamer, Grill)' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-ck-hd3095-87,NEED,time saving,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Cooking (Multicooker, Steamer, Grill)' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-bl-hr2767-00,SPACE,Kitchen,10,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Blending' category (rule-based estimate per world, not measured per-household).",2026-08-27
philips-bl-hr2767-00,SPACE,Living,2,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Blending' category (rule-based estimate per world, not measured per-household).",2026-08-27
philips-bl-hr2767-00,MEDIUM,Food,10,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
philips-bl-hr2767-00,MEDIUM,Digital Information,2,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
philips-bl-hr2767-00,CAPABILITY,Food Preparation,10,ESTIMATED_JUDGMENT,Category-definitional primary function.,2026-08-27
philips-bl-hr2767-00,INTELLIGENCE,Manual,3,RULE_DERIVED,No sensor/connectivity/adaptive spec observed on this SKU.,2026-08-27
philips-bl-hr2767-00,MAINTENANCE,Ownership touch/maintenance burden,4,ESTIMATED_JUDGMENT,Category baseline 4/10.,2026-08-27
philips-bl-hr2767-00,LIFECYCLE,Current,10,RULE_DERIVED,Directly observed current_status field: CURRENT.,2026-08-27
philips-bl-hr2767-00,USER_JOB,Cook meals faster,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Blending' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-bl-hr2767-00,USER_JOB,Reduce oil/fat in cooking,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Blending' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-bl-hr2767-00,NEED,health-conscious eating,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Blending' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-bl-hr2767-00,NEED,time saving,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Blending' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-jc-hr1855-70r1,SPACE,Kitchen,10,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Juicing' category (rule-based estimate per world, not measured per-household).",2026-08-27
philips-jc-hr1855-70r1,SPACE,Living,2,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Juicing' category (rule-based estimate per world, not measured per-household).",2026-08-27
philips-jc-hr1855-70r1,MEDIUM,Food,10,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
philips-jc-hr1855-70r1,MEDIUM,Digital Information,2,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
philips-jc-hr1855-70r1,CAPABILITY,Food Preparation,10,ESTIMATED_JUDGMENT,Category-definitional primary function.,2026-08-27
philips-jc-hr1855-70r1,INTELLIGENCE,Manual,3,RULE_DERIVED,No sensor/connectivity/adaptive spec observed on this SKU.,2026-08-27
philips-jc-hr1855-70r1,MAINTENANCE,Ownership touch/maintenance burden,4,ESTIMATED_JUDGMENT,Category baseline 4/10.,2026-08-27
philips-jc-hr1855-70r1,LIFECYCLE,Current,10,RULE_DERIVED,Directly observed current_status field: CURRENT.,2026-08-27
philips-jc-hr1855-70r1,USER_JOB,Cook meals faster,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Juicing' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-jc-hr1855-70r1,USER_JOB,Reduce oil/fat in cooking,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Juicing' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-jc-hr1855-70r1,NEED,health-conscious eating,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Juicing' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-jc-hr1855-70r1,NEED,time saving,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Juicing' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-jc-hr1897-34,SPACE,Kitchen,10,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Juicing' category (rule-based estimate per world, not measured per-household).",2026-08-27
philips-jc-hr1897-34,SPACE,Living,2,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Juicing' category (rule-based estimate per world, not measured per-household).",2026-08-27
philips-jc-hr1897-34,MEDIUM,Food,10,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
philips-jc-hr1897-34,MEDIUM,Digital Information,2,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
philips-jc-hr1897-34,CAPABILITY,Food Preparation,10,ESTIMATED_JUDGMENT,Category-definitional primary function.,2026-08-27
philips-jc-hr1897-34,INTELLIGENCE,Unclassified,3,ESTIMATED_JUDGMENT,No spec data available for this SKU or its family to classify from.,2026-08-27
philips-jc-hr1897-34,MAINTENANCE,Ownership touch/maintenance burden,4,ESTIMATED_JUDGMENT,Category baseline 4/10.,2026-08-27
philips-jc-hr1897-34,LIFECYCLE,Current,10,RULE_DERIVED,Directly observed current_status field: CURRENT.,2026-08-27
philips-jc-hr1897-34,USER_JOB,Cook meals faster,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Juicing' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-jc-hr1897-34,USER_JOB,Reduce oil/fat in cooking,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Juicing' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-jc-hr1897-34,NEED,health-conscious eating,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Juicing' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-jc-hr1897-34,NEED,time saving,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Juicing' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-bf-hd2383-22,SPACE,Kitchen,10,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Breakfast (Toaster, Kettle, Sandwich Maker)' category (rule-based estimate per world, not measured per-household).",2026-08-27
philips-bf-hd2383-22,SPACE,Living,2,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Breakfast (Toaster, Kettle, Sandwich Maker)' category (rule-based estimate per world, not measured per-household).",2026-08-27
philips-bf-hd2383-22,MEDIUM,Food,10,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
philips-bf-hd2383-22,MEDIUM,Digital Information,2,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
philips-bf-hd2383-22,CAPABILITY,Food Preparation,10,ESTIMATED_JUDGMENT,Category-definitional primary function.,2026-08-27
philips-bf-hd2383-22,INTELLIGENCE,Manual,3,RULE_DERIVED,No sensor/connectivity/adaptive spec observed on this SKU.,2026-08-27
philips-bf-hd2383-22,MAINTENANCE,Ownership touch/maintenance burden,4,ESTIMATED_JUDGMENT,Category baseline 4/10.,2026-08-27
philips-bf-hd2383-22,LIFECYCLE,Current,10,RULE_DERIVED,Directly observed current_status field: CURRENT.,2026-08-27
philips-bf-hd2383-22,USER_JOB,Cook meals faster,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Breakfast (Toaster, Kettle, Sandwich Maker)' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-bf-hd2383-22,USER_JOB,Reduce oil/fat in cooking,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Breakfast (Toaster, Kettle, Sandwich Maker)' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-bf-hd2383-22,NEED,health-conscious eating,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Breakfast (Toaster, Kettle, Sandwich Maker)' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-bf-hd2383-22,NEED,time saving,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Breakfast (Toaster, Kettle, Sandwich Maker)' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-bf-hd9365-10,SPACE,Kitchen,10,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Breakfast (Toaster, Kettle, Sandwich Maker)' category (rule-based estimate per world, not measured per-household).",2026-08-27
philips-bf-hd9365-10,SPACE,Living,2,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Breakfast (Toaster, Kettle, Sandwich Maker)' category (rule-based estimate per world, not measured per-household).",2026-08-27
philips-bf-hd9365-10,MEDIUM,Food,10,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
philips-bf-hd9365-10,MEDIUM,Digital Information,2,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
philips-bf-hd9365-10,CAPABILITY,Food Preparation,10,ESTIMATED_JUDGMENT,Category-definitional primary function.,2026-08-27
philips-bf-hd9365-10,INTELLIGENCE,Manual,3,RULE_DERIVED,No sensor/connectivity/adaptive spec observed on this SKU.,2026-08-27
philips-bf-hd9365-10,MAINTENANCE,Ownership touch/maintenance burden,4,ESTIMATED_JUDGMENT,Category baseline 4/10.,2026-08-27
philips-bf-hd9365-10,LIFECYCLE,Current,10,RULE_DERIVED,Directly observed current_status field: CURRENT.,2026-08-27
philips-bf-hd9365-10,USER_JOB,Cook meals faster,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Breakfast (Toaster, Kettle, Sandwich Maker)' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-bf-hd9365-10,USER_JOB,Reduce oil/fat in cooking,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Breakfast (Toaster, Kettle, Sandwich Maker)' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-bf-hd9365-10,NEED,health-conscious eating,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Breakfast (Toaster, Kettle, Sandwich Maker)' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-bf-hd9365-10,NEED,time saving,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Breakfast (Toaster, Kettle, Sandwich Maker)' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-fc-xu7100-01,SPACE,Floor (whole home),10,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Floor Care' category (rule-based estimate per world, not measured per-household).",2026-08-27
philips-fc-xu7100-01,SPACE,Living,8,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Floor Care' category (rule-based estimate per world, not measured per-household).",2026-08-27
philips-fc-xu7100-01,SPACE,Kitchen,6,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Floor Care' category (rule-based estimate per world, not measured per-household).",2026-08-27
philips-fc-xu7100-01,SPACE,Bedroom,6,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Floor Care' category (rule-based estimate per world, not measured per-household).",2026-08-27
philips-fc-xu7100-01,MEDIUM,Surface,10,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
philips-fc-xu7100-01,MEDIUM,Water,4,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
philips-fc-xu7100-01,CAPABILITY,Floor Cleaning,10,ESTIMATED_JUDGMENT,Category-definitional primary function.,2026-08-27
philips-fc-xu7100-01,CAPABILITY,Wet & Dry Cleaning,8,RULE_DERIVED,Observed spec field 'wet_dry'='Yes (vacuum+mop simultaneous)' (own SKU).,2026-08-27
philips-fc-xu7100-01,CAPABILITY,Autonomous Navigation,8,RULE_DERIVED,"Observed spec field 'navigation'='360 deg laser navigation (LiDAR), saves up to 5 maps' (own SKU).",2026-08-27
philips-fc-xu7100-01,INTELLIGENCE,Reactive/Connected,6,RULE_DERIVED,"Sensor, detection, navigation, or connectivity spec observed without routine-adaptation language.",2026-08-27
philips-fc-xu7100-01,MAINTENANCE,Ownership touch/maintenance burden,6,ESTIMATED_JUDGMENT,Category baseline 6/10.,2026-08-27
philips-fc-xu7100-01,LIFECYCLE,Current,10,RULE_DERIVED,Directly observed current_status field: CURRENT.,2026-08-27
philips-fc-xu7100-01,USER_JOB,Keep floors clean with less effort,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Floor Care' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-fc-xu7100-01,USER_JOB,Avoid manual vacuuming/mopping,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Floor Care' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-fc-xu7100-01,NEED,low effort,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Floor Care' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-fc-xu7100-01,NEED,trust the device works unattended,6,CANDIDATE,"Inherited from category-level behavior fabric for 'Floor Care' -- AI-proposed, not consumer-evidence-backed for this exact SKU.",2026-08-27
philips-fc-xw9383-01,SPACE,Floor (whole home),10,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Floor Care' category (rule-based estimate per world, not measured per-household).",2026-08-27
philips-fc-xw9383-01,SPACE,Living,8,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Floor Care' category (rule-based estimate per world, not measured per-household).",2026-08-27
philips-fc-xw9383-01,SPACE,Kitchen,6,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Floor Care' category (rule-based estimate per world, not measured per-household).",2026-08-27
philips-fc-xw9383-01,SPACE,Bedroom,6,ESTIMATED_JUDGMENT,"Typical primary-use zone for the 'Floor Care' category (rule-based estimate per world, not measured per-household).",2026-08-27
philips-fc-xw9383-01,MEDIUM,Surface,10,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
philips-fc-xw9383-01,MEDIUM,Water,4,ESTIMATED_JUDGMENT,Typical phenomenon/substrate this category acts on (rule-based estimate per world).,2026-08-27
philips-fc-xw9383-01,CAPABILITY,Floor Cleaning,10,ESTIMATED_JUDGMENT,Category-definitional primary function.,2026-08-27
philips-fc-xw9383-01,CAPABILITY,Wet & Dry Cleaning,8,RULE_DERIVED,Observed spec field 'wet_dry'='Yes' (own SKU).,2026-08-27
philips-fc-xw9383-01,INTELLIGENCE,Manual,3,RULE_DERIVED,No sensor/connectivity/adaptive spec observed on this SKU.,2026-08-27
